HouseID,Address,Street,kilowattsPerHourPerMonth,gallonsPerDayPerHouse
16876,18 ARCADIA AVENUE,ARCADIA AVENUE,646,180
16808,2 ARCADIA AVENUE,ARCADIA AVENUE,623,96
16949,21 ARCADIA AVENUE,ARCADIA AVENUE,669,125
16818,22 ARCADIA AVENUE,ARCADIA AVENUE,584,212
16923,25 ARCADIA AVENUE,ARCADIA AVENUE,572,86
16850,26 ARCADIA AVENUE,ARCADIA AVENUE,556,78
17147,30 ARCADIA AVENUE,ARCADIA AVENUE,647,113
16955,31 ARCADIA AVENUE,ARCADIA AVENUE,649,188
17184,36 ARCADIA AVENUE,ARCADIA AVENUE,661,123
16990,37 ARCADIA AVENUE,ARCADIA AVENUE,691,262
17225,42 ARCADIA AVENUE,ARCADIA AVENUE,653,177
16813,50 ARCADIA AVENUE,ARCADIA AVENUE,662,201
17213,54 ARCADIA AVENUE,ARCADIA AVENUE,604,119
17292,55 ARCADIA AVENUE,ARCADIA AVENUE,612,65
17034,58 ARCADIA AVENUE,ARCADIA AVENUE,606,275
16961,6 ARCADIA AVENUE,ARCADIA AVENUE,619,289
17060,61 ARCADIA AVENUE,ARCADIA AVENUE,563,169
16963,62 ARCADIA AVENUE,ARCADIA AVENUE,604,174
17281,65 ARCADIA AVENUE,ARCADIA AVENUE,595,155
17171,67 ARCADIA AVENUE,ARCADIA AVENUE,642,113
17601,68 ARCADIA AVENUE,ARCADIA AVENUE,656,89
16947,7 ARCADIA AVENUE,ARCADIA AVENUE,679,227
17026,72 ARCADIA AVENUE,ARCADIA AVENUE,579,73
17258,73 ARCADIA AVENUE,ARCADIA AVENUE,682,167
17210,76 ARCADIA AVENUE,ARCADIA AVENUE,700,171
16809,8 ARCADIA AVENUE,ARCADIA AVENUE,617,285
17089,81 ARCADIA AVENUE,ARCADIA AVENUE,596,72
17343,83 ARCADIA AVENUE,ARCADIA AVENUE,659,292
16985,84 ARCADIA AVENUE,ARCADIA AVENUE,628,60
17138,88 ARCADIA AVENUE,ARCADIA AVENUE,629,64
17103,89 ARCADIA AVENUE,ARCADIA AVENUE,612,298
17231,92 ARCADIA AVENUE,ARCADIA AVENUE,591,184
17310,94 ARCADIA AVENUE,ARCADIA AVENUE,641,80
19033,96 ARCADIA AVENUE,ARCADIA AVENUE,615,147
17660,12 ARCADIA PLACE,ARCADIA PLACE,651,289
1060,11 ARLINGTON ROAD,ARLINGTON ROAD,700,250
1304,15 ARLINGTON ROAD,ARLINGTON ROAD,592,201
1344,18 ARLINGTON ROAD,ARLINGTON ROAD,578,114
2573,19 ARLINGTON ROAD,ARLINGTON ROAD,586,64
877,21 ARLINGTON ROAD,ARLINGTON ROAD,698,191
959,24 ARLINGTON ROAD,ARLINGTON ROAD,626,238
1138,25 ARLINGTON ROAD,ARLINGTON ROAD,697,269
1137,27 ARLINGTON ROAD,ARLINGTON ROAD,645,212
3128,28 ARLINGTON ROAD,ARLINGTON ROAD,650,219
3130,31 ARLINGTON ROAD,ARLINGTON ROAD,555,299
1013,35 ARLINGTON ROAD,ARLINGTON ROAD,684,216
1148,40 ARLINGTON ROAD,ARLINGTON ROAD,700,267
1026,45 ARLINGTON ROAD,ARLINGTON ROAD,601,259
1284,48 ARLINGTON ROAD,ARLINGTON ROAD,638,200
1263,50 ARLINGTON ROAD,ARLINGTON ROAD,592,153
1265,52 ARLINGTON ROAD,ARLINGTON ROAD,668,71
1455,56 ARLINGTON ROAD,ARLINGTON ROAD,568,223
3371,118 ASH STREET,ASH STREET,662,263
4057,121 ASH STREET,ASH STREET,558,170
3528,124 ASH STREET,ASH STREET,553,177
3963,125 ASH STREET,ASH STREET,672,129
3529,126 ASH STREET,ASH STREET,663,267
4021,130 ASH STREET,ASH STREET,616,155
3333,133 ASH STREET,ASH STREET,644,261
3766,134 ASH STREET,ASH STREET,601,140
2267,14 ASH STREET,ASH STREET,635,247
4153,141 ASH STREET,ASH STREET,682,149
4020,142 ASH STREET,ASH STREET,700,92
3827,145 ASH STREET,ASH STREET,674,156
4350,147 ASH STREET,ASH STREET,573,105
3198,148 ASH STREET,ASH STREET,628,143
4351,149 ASH STREET,ASH STREET,555,164
3363,152 ASH STREET,ASH STREET,578,139
1043,153 ASH STREET,ASH STREET,586,190
3297,154 ASH STREET,ASH STREET,559,80
1723,155 ASH STREET,ASH STREET,637,92
4154,156 ASH STREET,ASH STREET,676,286
4269,158 ASH STREET,ASH STREET,681,213
1891,161 ASH STREET,ASH STREET,553,239
3498,164 ASH STREET,ASH STREET,672,288
1685,165 ASH STREET,ASH STREET,691,277
3634,166 ASH STREET,ASH STREET,603,276
2116,17 ASH STREET,ASH STREET,642,268
1949,175 ASH STREET,ASH STREET,567,232
965,179 ASH STREET,ASH STREET,696,253
4283,180 ASH STREET,ASH STREET,629,264
4140,182 ASH STREET,ASH STREET,677,257
1574,183 ASH STREET,ASH STREET,678,210
3975,184 ASH STREET,ASH STREET,664,112
1575,185 ASH STREET,ASH STREET,641,184
1090,187 ASH STREET,ASH STREET,685,136
3598,188 ASH STREET,ASH STREET,598,185
968,189 ASH STREET,ASH STREET,599,251
3595,190 ASH STREET,ASH STREET,622,296
967,191 ASH STREET,ASH STREET,627,124
1830,195 ASH STREET,ASH STREET,627,109
1870,196 ASH STREET,ASH STREET,684,268
1610,201 ASH STREET,ASH STREET,552,286
1721,202 ASH STREET,ASH STREET,627,279
1418,203 ASH STREET,ASH STREET,679,139
1417,205 ASH STREET,ASH STREET,559,195
1506,206 ASH STREET,ASH STREET,661,273
1609,209 ASH STREET,ASH STREET,561,89
3452,21 ASH STREET,ASH STREET,683,300
1841,210 ASH STREET,ASH STREET,595,128
1837,211 ASH STREET,ASH STREET,677,295
996,214 ASH STREET,ASH STREET,611,220
1778,215 ASH STREET,ASH STREET,596,247
997,216 ASH STREET,ASH STREET,631,181
2166,22 ASH STREET,ASH STREET,643,165
845,220 ASH STREET,ASH STREET,573,151
1908,222 ASH STREET,ASH STREET,564,199
1372,223 ASH STREET,ASH STREET,680,158
1686,227 ASH STREET,ASH STREET,641,180
892,228 ASH STREET,ASH STREET,689,70
2150,23 ASH STREET,ASH STREET,661,182
1098,234 ASH STREET,ASH STREET,566,238
1792,235 ASH STREET,ASH STREET,583,264
834,236 ASH STREET,ASH STREET,656,99
1369,237 ASH STREET,ASH STREET,575,216
833,238 ASH STREET,ASH STREET,560,156
1359,239 ASH STREET,ASH STREET,588,201
1629,240 ASH STREET,ASH STREET,651,73
1684,242 ASH STREET,ASH STREET,629,91
839,246 ASH STREET,ASH STREET,683,219
1281,247 ASH STREET,ASH STREET,595,261
840,248 ASH STREET,ASH STREET,656,157
1923,249 ASH STREET,ASH STREET,588,102
2233,25 ASH STREET,ASH STREET,593,201
1173,252 ASH STREET,ASH STREET,641,177
1537,253 ASH STREET,ASH STREET,593,174
1843,254 ASH STREET,ASH STREET,560,249
1844,256 ASH STREET,ASH STREET,697,237
1145,257 ASH STREET,ASH STREET,596,251
1894,258 ASH STREET,ASH STREET,636,254
3118,261 ASH STREET,ASH STREET,615,291
3120,263 ASH STREET,ASH STREET,667,216
3119,265 ASH STREET,ASH STREET,676,255
2934,267 ASH STREET,ASH STREET,681,212
1032,279 ASH STREET,ASH STREET,620,223
2354,28 ASH STREET,ASH STREET,557,281
1473,280 ASH STREET,ASH STREET,554,197
1033,281 ASH STREET,ASH STREET,647,220
1472,282 ASH STREET,ASH STREET,583,209
1411,283 ASH STREET,ASH STREET,673,179
1415,284 ASH STREET,ASH STREET,667,122
1412,285 ASH STREET,ASH STREET,632,76
1228,286 ASH STREET,ASH STREET,603,261
981,287 ASH STREET,ASH STREET,664,276
1227,288 ASH STREET,ASH STREET,668,236
2045,29 ASH STREET,ASH STREET,627,77
1636,290 ASH STREET,ASH STREET,599,284
1635,292 ASH STREET,ASH STREET,565,148
2545,293 ASH STREET,ASH STREET,685,245
2108,30 ASH STREET,ASH STREET,580,98
2491,32 ASH STREET,ASH STREET,602,82
2314,34 ASH STREET,ASH STREET,621,120
2400,35 ASH STREET,ASH STREET,581,116
2315,36 ASH STREET,ASH STREET,572,66
3197,55 ASH STREET,ASH STREET,698,83
2192,56 ASH STREET,ASH STREET,558,143
2065,58 ASH STREET,ASH STREET,565,229
3916,63 ASH STREET,ASH STREET,665,81
3628,65 ASH STREET,ASH STREET,693,188
2180,66 ASH STREET,ASH STREET,631,98
3395,67 ASH STREET,ASH STREET,558,92
2234,70 ASH STREET,ASH STREET,581,143
3809,71 ASH STREET,ASH STREET,607,176
2232,72 ASH STREET,ASH STREET,674,290
3813,73 ASH STREET,ASH STREET,599,183
3810,75 ASH STREET,ASH STREET,617,298
3812,77 ASH STREET,ASH STREET,649,143
2084,78 ASH STREET,ASH STREET,690,107
2181,80 ASH STREET,ASH STREET,688,86
3679,81 ASH STREET,ASH STREET,668,166
3680,83 ASH STREET,ASH STREET,682,125
3973,84 ASH STREET,ASH STREET,601,98
3971,86 ASH STREET,ASH STREET,665,270
3247,87 ASH STREET,ASH STREET,609,237
3974,88 ASH STREET,ASH STREET,594,226
3972,90 ASH STREET,ASH STREET,674,197
4159,91 ASH STREET,ASH STREET,655,166
4158,93 ASH STREET,ASH STREET,587,160
14130,19 ATHLETIC FIELD ROAD,ATHLETIC FIELD ROAD,632,163
15201,41 ATHLETIC FIELD ROAD,ATHLETIC FIELD ROAD,631,128
14198,47 ATHLETIC FIELD ROAD,ATHLETIC FIELD ROAD,663,151
7715,10 AUBURN STREET,AUBURN STREET,659,183
7716,12 AUBURN STREET,AUBURN STREET,693,150
9929,14 AUBURN STREET,AUBURN STREET,625,211
7620,15 AUBURN STREET,AUBURN STREET,695,285
10121,16 AUBURN STREET,AUBURN STREET,697,108
10308,18 AUBURN STREET,AUBURN STREET,614,223
7576,19 AUBURN STREET,AUBURN STREET,668,146
7256,20 AUBURN STREET,AUBURN STREET,643,178
7577,21 AUBURN STREET,AUBURN STREET,603,277
7566,23 AUBURN STREET,AUBURN STREET,585,273
7516,26 AUBURN STREET,AUBURN STREET,599,87
7361,33 AUBURN STREET,AUBURN STREET,629,90
7660,38 AUBURN STREET,AUBURN STREET,653,106
7659,40 AUBURN STREET,AUBURN STREET,671,282
10200,41 AUBURN STREET,AUBURN STREET,578,272
7781,43 AUBURN STREET,AUBURN STREET,586,298
6652,44 AUBURN STREET,AUBURN STREET,648,271
6651,46 AUBURN STREET,AUBURN STREET,634,180
7879,47 AUBURN STREET,AUBURN STREET,616,175
7529,48 AUBURN STREET,AUBURN STREET,641,277
7396,52 AUBURN STREET,AUBURN STREET,633,141
7821,58 AUBURN STREET,AUBURN STREET,591,173
7619,9 AUBURN STREET,AUBURN STREET,550,76
7609,10 AUBURN TERRACE,AUBURN TERRACE,677,242
7363,3 AUBURN TERRACE,AUBURN TERRACE,657,181
7252,4 AUBURN TERRACE,AUBURN TERRACE,610,69
6561,7 AUBURN TERRACE,AUBURN TERRACE,613,175
7679,8 AUBURN TERRACE,AUBURN TERRACE,657,263
7470,9 AUBURN TERRACE,AUBURN TERRACE,667,276
17895,11 AUGUSTUS ROAD,AUGUSTUS ROAD,552,294
18004,14 AUGUSTUS ROAD,AUGUSTUS ROAD,583,92
17925,17 AUGUSTUS ROAD,AUGUSTUS ROAD,601,93
18189,22 AUGUSTUS ROAD,AUGUSTUS ROAD,582,186
18366,23 AUGUSTUS ROAD,AUGUSTUS ROAD,694,236
17919,28 AUGUSTUS ROAD,AUGUSTUS ROAD,562,136
18608,3 AUGUSTUS ROAD,AUGUSTUS ROAD,655,267
17967,31 AUGUSTUS ROAD,AUGUSTUS ROAD,608,274
18350,34 AUGUSTUS ROAD,AUGUSTUS ROAD,596,253
18126,39 AUGUSTUS ROAD,AUGUSTUS ROAD,642,148
18287,40 AUGUSTUS ROAD,AUGUSTUS ROAD,659,210
19572,48 AUGUSTUS ROAD,AUGUSTUS ROAD,625,276
19261,59 AUGUSTUS ROAD,AUGUSTUS ROAD,616,194
19436,65 AUGUSTUS ROAD,AUGUSTUS ROAD,633,217
19621,68 AUGUSTUS ROAD,AUGUSTUS ROAD,560,128
19561,73 AUGUSTUS ROAD,AUGUSTUS ROAD,688,137
19417,74 AUGUSTUS ROAD,AUGUSTUS ROAD,680,246
18074,11 AUTUMN LANE,AUTUMN LANE,621,127
19218,12 AUTUMN LANE,AUTUMN LANE,597,205
18152,21 AUTUMN LANE,AUTUMN LANE,652,77
18204,22 AUTUMN LANE,AUTUMN LANE,633,172
18235,28 AUTUMN LANE,AUTUMN LANE,663,216
18367,29 AUTUMN LANE,AUTUMN LANE,601,282
18313,37 AUTUMN LANE,AUTUMN LANE,599,277
18248,38 AUTUMN LANE,AUTUMN LANE,573,204
16384,10 AZALEA ROAD,AZALEA ROAD,646,198
16391,15 AZALEA ROAD,AZALEA ROAD,550,271
16302,23 AZALEA ROAD,AZALEA ROAD,617,156
16156,3 AZALEA ROAD,AZALEA ROAD,578,184
16162,33 AZALEA ROAD,AZALEA ROAD,604,229
16207,34 AZALEA ROAD,AZALEA ROAD,628,127
16335,4 AZALEA ROAD,AZALEA ROAD,639,283
16165,44 AZALEA ROAD,AZALEA ROAD,651,132
16158,45 AZALEA ROAD,AZALEA ROAD,693,226
16537,55 AZALEA ROAD,AZALEA ROAD,669,139
16451,65 AZALEA ROAD,AZALEA ROAD,597,141
16414,7 AZALEA ROAD,AZALEA ROAD,636,228
16550,70 AZALEA ROAD,AZALEA ROAD,627,199
16595,75 AZALEA ROAD,AZALEA ROAD,646,200
16606,80 AZALEA ROAD,AZALEA ROAD,642,274
15569,85 AZALEA ROAD,AZALEA ROAD,583,207
11711,10 BACON STREET,BACON STREET,620,292
14469,100 BACON STREET,BACON STREET,633,160
12521,101 BACON STREET,BACON STREET,637,117
14242,102 BACON STREET,BACON STREET,634,147
12519,103 BACON STREET,BACON STREET,621,99
14491,105 BACON STREET,BACON STREET,665,149
14490,107 BACON STREET,BACON STREET,556,128
12779,109 BACON STREET,BACON STREET,677,233
11313,11 BACON STREET,BACON STREET,682,122
14532,115 BACON STREET,BACON STREET,680,197
11712,12 BACON STREET,BACON STREET,602,253
15053,122 BACON STREET,BACON STREET,612,124
15052,124 BACON STREET,BACON STREET,622,210
14103,128 BACON STREET,BACON STREET,639,85
14105,136 BACON STREET,BACON STREET,672,205
14129,138 BACON STREET,BACON STREET,609,185
14140,140 BACON STREET,BACON STREET,634,278
13892,145 BACON STREET,BACON STREET,617,199
13836,146 BACON STREET,BACON STREET,655,159
11885,15 BACON STREET,BACON STREET,697,106
14025,155 BACON STREET,BACON STREET,643,179
11931,16 BACON STREET,BACON STREET,694,296
11219,18 BACON STREET,BACON STREET,613,129
11218,20 BACON STREET,BACON STREET,594,129
15075,200 BACON STREET,BACON STREET,599,178
14756,205 BACON STREET,BACON STREET,642,178
14633,206 BACON STREET,BACON STREET,692,249
15158,209 BACON STREET,BACON STREET,660,281
14798,210 BACON STREET,BACON STREET,567,268
15149,212 BACON STREET,BACON STREET,658,263
15207,214 BACON STREET,BACON STREET,636,111
14701,222 BACON STREET,BACON STREET,683,181
14983,227 BACON STREET,BACON STREET,681,64
14677,231 BACON STREET,BACON STREET,683,245
14626,233 BACON STREET,BACON STREET,685,277
12936,24 BACON STREET,BACON STREET,639,257
14726,244 BACON STREET,BACON STREET,670,274
14939,247 BACON STREET,BACON STREET,604,96
14865,249 BACON STREET,BACON STREET,664,105
12906,25 BACON STREET,BACON STREET,663,170
15036,250 BACON STREET,BACON STREET,561,113
14956,251 BACON STREET,BACON STREET,558,96
14927,253 BACON STREET,BACON STREET,623,189
14852,258 BACON STREET,BACON STREET,614,300
14858,267 BACON STREET,BACON STREET,579,179
14904,270 BACON STREET,BACON STREET,551,150
14899,272 BACON STREET,BACON STREET,627,275
15349,279 BACON STREET,BACON STREET,657,156
13060,28 BACON STREET,BACON STREET,609,228
15306,284 BACON STREET,BACON STREET,575,97
15330,285 BACON STREET,BACON STREET,660,260
13326,29 BACON STREET,BACON STREET,550,108
15261,290 BACON STREET,BACON STREET,590,217
15823,291 BACON STREET,BACON STREET,700,127
15231,296 BACON STREET,BACON STREET,604,119
13002,30 BACON STREET,BACON STREET,554,200
15299,304 BACON STREET,BACON STREET,666,129
16759,314 BACON STREET,BACON STREET,609,171
16677,315 BACON STREET,BACON STREET,661,272
13205,32 BACON STREET,BACON STREET,677,103
16623,322 BACON STREET,BACON STREET,554,271
16660,325 BACON STREET,BACON STREET,596,121
16727,326 BACON STREET,BACON STREET,582,272
13169,33 BACON STREET,BACON STREET,598,297
16731,339 BACON STREET,BACON STREET,649,84
15417,345 BACON STREET,BACON STREET,621,92
15393,346 BACON STREET,BACON STREET,633,154
15532,350 BACON STREET,BACON STREET,612,183
15250,355 BACON STREET,BACON STREET,625,267
15278,356 BACON STREET,BACON STREET,626,85
13462,36 BACON STREET,BACON STREET,679,220
15493,361 BACON STREET,BACON STREET,610,116
15553,369 BACON STREET,BACON STREET,697,75
15604,378 BACON STREET,BACON STREET,602,252
13222,39 BACON STREET,BACON STREET,551,290
13069,40 BACON STREET,BACON STREET,558,103
13260,47 BACON STREET,BACON STREET,628,98
13355,48 BACON STREET,BACON STREET,635,89
11673,51 BACON STREET,BACON STREET,646,195
11263,52 BACON STREET,BACON STREET,629,81
11262,54 BACON STREET,BACON STREET,622,150
11281,56 BACON STREET,BACON STREET,552,272
11282,58 BACON STREET,BACON STREET,583,131
11993,59 BACON STREET,BACON STREET,570,232
11835,62 BACON STREET,BACON STREET,619,296
11834,64 BACON STREET,BACON STREET,587,200
11295,65 BACON STREET,BACON STREET,634,224
11836,66 BACON STREET,BACON STREET,564,77
12018,70 BACON STREET,BACON STREET,663,126
11589,71 BACON STREET,BACON STREET,697,146
11360,73 BACON STREET,BACON STREET,656,85
12127,74 BACON STREET,BACON STREET,693,278
11611,74R BACON STREET,BACON STREET,564,217
12102,75 BACON STREET,BACON STREET,690,233
12103,77 BACON STREET,BACON STREET,553,209
11874,80 BACON STREET,BACON STREET,558,243
12677,82 BACON STREET,BACON STREET,647,101
12187,83 BACON STREET,BACON STREET,613,60
12680,84 BACON STREET,BACON STREET,652,61
12358,86 BACON STREET,BACON STREET,618,250
12538,87 BACON STREET,BACON STREET,686,223
12359,88 BACON STREET,BACON STREET,647,276
12216,90 BACON STREET,BACON STREET,636,66
12607,92 BACON STREET,BACON STREET,691,284
12218,94 BACON STREET,BACON STREET,652,292
12220,96 BACON STREET,BACON STREET,665,160
12120,97 BACON STREET,BACON STREET,633,254
14452,98 BACON STREET,BACON STREET,698,231
12119,99 BACON STREET,BACON STREET,629,199
19638,10 BALDWIN ROAD,BALDWIN ROAD,604,96
17393,11 BALDWIN ROAD,BALDWIN ROAD,568,156
17550,15 BALDWIN ROAD,BALDWIN ROAD,675,165
17465,19 BALDWIN ROAD,BALDWIN ROAD,563,167
17510,20 BALDWIN ROAD,BALDWIN ROAD,630,182
17410,23 BALDWIN ROAD,BALDWIN ROAD,696,134
17397,24 BALDWIN ROAD,BALDWIN ROAD,675,265
17491,27 BALDWIN ROAD,BALDWIN ROAD,582,260
17513,28 BALDWIN ROAD,BALDWIN ROAD,656,121
19208,3 BALM AVENUE,BALM AVENUE,589,69
19580,4 BALM AVENUE,BALM AVENUE,628,205
18435,5 BALM AVENUE,BALM AVENUE,587,192
18841,6 BALM AVENUE,BALM AVENUE,659,160
22074,14 BANBURY AVENUE,BANBURY AVENUE,680,72
22026,15 BANBURY AVENUE,BANBURY AVENUE,595,101
22057,21 BANBURY AVENUE,BANBURY AVENUE,656,108
22144,26 BANBURY AVENUE,BANBURY AVENUE,683,162
22149,29 BANBURY AVENUE,BANBURY AVENUE,661,196
22125,36 BANBURY AVENUE,BANBURY AVENUE,585,287
21953,4 BANBURY AVENUE,BANBURY AVENUE,629,186
22119,45 BANBURY AVENUE,BANBURY AVENUE,586,98
22075,46 BANBURY AVENUE,BANBURY AVENUE,590,195
22520,55 BANBURY AVENUE,BANBURY AVENUE,643,165
22518,62 BANBURY AVENUE,BANBURY AVENUE,596,126
22530,69 BANBURY AVENUE,BANBURY AVENUE,621,295
22592,70 BANBURY AVENUE,BANBURY AVENUE,695,231
22515,77 BANBURY AVENUE,BANBURY AVENUE,658,255
22734,78 BANBURY AVENUE,BANBURY AVENUE,684,169
22368,84 BANBURY AVENUE,BANBURY AVENUE,603,86
22345,11 BANCROFT STREET,BANCROFT STREET,669,173
22409,16 BANCROFT STREET,BANCROFT STREET,612,117
22392,17 BANCROFT STREET,BANCROFT STREET,628,186
22399,23 BANCROFT STREET,BANCROFT STREET,678,142
22764,24 BANCROFT STREET,BANCROFT STREET,572,104
22417,29 BANCROFT STREET,BANCROFT STREET,569,279
22332,30 BANCROFT STREET,BANCROFT STREET,657,129
22411,35 BANCROFT STREET,BANCROFT STREET,610,194
22352,36 BANCROFT STREET,BANCROFT STREET,648,279
22366,42 BANCROFT STREET,BANCROFT STREET,595,125
22421,45 BANCROFT STREET,BANCROFT STREET,696,123
22669,48 BANCROFT STREET,BANCROFT STREET,563,223
22391,5 BANCROFT STREET,BANCROFT STREET,641,292
22350,6 BANCROFT STREET,BANCROFT STREET,677,178
325,14 BANFORD WAY,BANFORD WAY,608,293
428,15 BANFORD WAY,BANFORD WAY,605,268
39,18 BANFORD WAY,BANFORD WAY,601,235
58,20 BANFORD WAY,BANFORD WAY,575,197
704,21 BANFORD WAY,BANFORD WAY,692,84
279,22 BANFORD WAY,BANFORD WAY,630,102
57,26 BANFORD WAY,BANFORD WAY,682,116
594,27 BANFORD WAY,BANFORD WAY,570,100
40,30 BANFORD WAY,BANFORD WAY,611,255
2988,35 BANFORD WAY,BANFORD WAY,624,195
225,38 BANFORD WAY,BANFORD WAY,644,138
282,39 BANFORD WAY,BANFORD WAY,648,156
265,42 BANFORD WAY,BANFORD WAY,686,176
267,46 BANFORD WAY,BANFORD WAY,630,65
796,5 BANFORD WAY,BANFORD WAY,557,289
735,6 BANFORD WAY,BANFORD WAY,571,281
10370,10 BANKS STREET,BANKS STREET,612,102
11145,11 BANKS STREET,BANKS STREET,619,79
10608,14 BANKS STREET,BANKS STREET,696,96
10604,15 BANKS STREET,BANKS STREET,639,74
10610,16 BANKS STREET,BANKS STREET,594,224
11318,18 BANKS STREET,BANKS STREET,630,240
10994,19 BANKS STREET,BANKS STREET,585,169
11889,20 BANKS STREET,BANKS STREET,613,192
10993,21 BANKS STREET,BANKS STREET,669,111
10647,24 BANKS STREET,BANKS STREET,601,218
13654,25 BANKS STREET,BANKS STREET,626,239
13408,27 BANKS STREET,BANKS STREET,675,179
13322,28 BANKS STREET,BANKS STREET,654,80
13292,31 BANKS STREET,BANKS STREET,616,246
12938,34 BANKS STREET,BANKS STREET,646,204
12937,36 BANKS STREET,BANKS STREET,552,263
13149,37 BANKS STREET,BANKS STREET,615,116
13082,40 BANKS STREET,BANKS STREET,661,300
13366,41 BANKS STREET,BANKS STREET,680,180
12977,42 BANKS STREET,BANKS STREET,667,282
13091,45 BANKS STREET,BANKS STREET,569,150
12980,47 BANKS STREET,BANKS STREET,593,137
8717,5 BANKS STREET,BANKS STREET,595,263
8716,7 BANKS STREET,BANKS STREET,608,202
11146,9 BANKS STREET,BANKS STREET,684,71
12014,104 BARBARA ROAD,BARBARA ROAD,666,215
11903,105 BARBARA ROAD,BARBARA ROAD,685,122
11569,106 BARBARA ROAD,BARBARA ROAD,688,137
10516,11 BARBARA ROAD,BARBARA ROAD,683,118
11525,110 BARBARA ROAD,BARBARA ROAD,684,129
11199,111 BARBARA ROAD,BARBARA ROAD,612,199
12332,135 BARBARA ROAD,BARBARA ROAD,693,230
10634,14 BARBARA ROAD,BARBARA ROAD,689,174
12035,141 BARBARA ROAD,BARBARA ROAD,620,187
10681,15 BARBARA ROAD,BARBARA ROAD,667,135
12480,150 BARBARA ROAD,BARBARA ROAD,563,68
12089,153 BARBARA ROAD,BARBARA ROAD,623,133
14399,156 BARBARA ROAD,BARBARA ROAD,567,277
12414,157 BARBARA ROAD,BARBARA ROAD,589,196
12652,162 BARBARA ROAD,BARBARA ROAD,614,156
14262,167 BARBARA ROAD,BARBARA ROAD,648,70
14462,170 BARBARA ROAD,BARBARA ROAD,697,280
14516,171 BARBARA ROAD,BARBARA ROAD,589,147
12530,174 BARBARA ROAD,BARBARA ROAD,689,123
14234,177 BARBARA ROAD,BARBARA ROAD,565,282
8783,18 BARBARA ROAD,BARBARA ROAD,647,272
14277,182 BARBARA ROAD,BARBARA ROAD,633,240
12664,183 BARBARA ROAD,BARBARA ROAD,561,134
13977,188 BARBARA ROAD,BARBARA ROAD,697,257
13827,189 BARBARA ROAD,BARBARA ROAD,622,207
14097,194 BARBARA ROAD,BARBARA ROAD,619,153
13939,195 BARBARA ROAD,BARBARA ROAD,685,255
14193,199 BARBARA ROAD,BARBARA ROAD,686,74
14135,200 BARBARA ROAD,BARBARA ROAD,661,157
10725,21 BARBARA ROAD,BARBARA ROAD,695,109
10694,22 BARBARA ROAD,BARBARA ROAD,567,123
9292,25 BARBARA ROAD,BARBARA ROAD,562,71
10470,26 BARBARA ROAD,BARBARA ROAD,694,82
9403,29 BARBARA ROAD,BARBARA ROAD,636,229
10773,30 BARBARA ROAD,BARBARA ROAD,595,180
10712,31 BARBARA ROAD,BARBARA ROAD,678,288
10556,34 BARBARA ROAD,BARBARA ROAD,588,94
9285,35 BARBARA ROAD,BARBARA ROAD,668,261
8616,36 BARBARA ROAD,BARBARA ROAD,617,72
10857,38 BARBARA ROAD,BARBARA ROAD,571,136
9353,39 BARBARA ROAD,BARBARA ROAD,647,84
10800,40 BARBARA ROAD,BARBARA ROAD,626,117
10420,45 BARBARA ROAD,BARBARA ROAD,566,114
11928,48 BARBARA ROAD,BARBARA ROAD,586,259
10371,50 BARBARA ROAD,BARBARA ROAD,676,216
10731,51 BARBARA ROAD,BARBARA ROAD,627,251
10995,59 BARBARA ROAD,BARBARA ROAD,620,256
10997,61 BARBARA ROAD,BARBARA ROAD,642,189
13466,62 BARBARA ROAD,BARBARA ROAD,604,292
12905,63 BARBARA ROAD,BARBARA ROAD,660,273
13037,68 BARBARA ROAD,BARBARA ROAD,589,152
13396,69 BARBARA ROAD,BARBARA ROAD,640,128
13556,72 BARBARA ROAD,BARBARA ROAD,628,94
13327,73 BARBARA ROAD,BARBARA ROAD,589,293
13555,74 BARBARA ROAD,BARBARA ROAD,691,194
13089,76 BARBARA ROAD,BARBARA ROAD,683,209
13088,78 BARBARA ROAD,BARBARA ROAD,593,163
12918,79 BARBARA ROAD,BARBARA ROAD,570,275
13443,82 BARBARA ROAD,BARBARA ROAD,610,184
13171,83 BARBARA ROAD,BARBARA ROAD,687,102
13445,84 BARBARA ROAD,BARBARA ROAD,569,93
13303,88 BARBARA ROAD,BARBARA ROAD,625,132
13163,89 BARBARA ROAD,BARBARA ROAD,593,234
13302,90 BARBARA ROAD,BARBARA ROAD,558,223
11674,92 BARBARA ROAD,BARBARA ROAD,688,106
13621,93 BARBARA ROAD,BARBARA ROAD,699,68
11900,98 BARBARA ROAD,BARBARA ROAD,570,246
11615,99 BARBARA ROAD,BARBARA ROAD,622,225
14941,1 BARNES STREET,BARNES STREET,559,110
15825,11 BARNES STREET,BARNES STREET,574,155
14557,14 BARNES STREET,BARNES STREET,610,298
14848,15 BARNES STREET,BARNES STREET,668,189
14754,18 BARNES STREET,BARNES STREET,685,80
14875,19 BARNES STREET,BARNES STREET,595,142
14945,2 BARNES STREET,BARNES STREET,676,155
14751,20 BARNES STREET,BARNES STREET,695,256
14923,21 BARNES STREET,BARNES STREET,666,115
14731,22 BARNES STREET,BARNES STREET,606,175
14888,23 BARNES STREET,BARNES STREET,632,87
14872,25 BARNES STREET,BARNES STREET,576,61
14962,26 BARNES STREET,BARNES STREET,564,273
